DESKTOP-T1MRV9V,198470,1,2019-09-01 05:39:17.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.000,,,,,00:00:00.000,0.5,,,00:00:00.000,,0.0,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,2,2019-09-01 05:39:18.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,3,2019-09-01 05:39:18.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,4,2019-09-01 05:39:19.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,5,2019-09-01 05:39:19.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,6,2019-09-01 05:39:20.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,7,2019-09-01 05:39:20.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,8,2019-09-01 05:39:21.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,9,2019-09-01 05:39:21.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,10,2019-09-01 05:39:22.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,11,2019-09-01 05:39:22.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,12,2019-09-01 05:39:23.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,13,2019-09-01 05:39:23.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,14,2019-09-01 05:39:24.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,15,2019-09-01 05:39:24.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,16,2019-09-01 05:39:25.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,17,2019-09-01 05:39:25.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,18,2019-09-01 05:39:26.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,19,2019-09-01 05:39:26.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,20,2019-09-01 05:39:27.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,21,2019-09-01 05:39:27.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,22,2019-09-01 05:39:28.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,23,2019-09-01 05:39:28.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,24,2019-09-01 05:39:29.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,25,2019-09-01 05:39:29.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,26,2019-09-01 05:39:30.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,27,2019-09-01 05:39:30.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,28,2019-09-01 05:39:31.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,29,2019-09-01 05:39:31.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,30,2019-09-01 05:39:32.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,31,2019-09-01 05:39:32.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,32,2019-09-01 05:39:33.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,33,2019-09-01 05:39:33.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,34,2019-09-01 05:39:34.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,35,2019-09-01 05:39:34.000,0.0,0.0,0.0,510.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,36,2019-09-01 05:39:35.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,000,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
DESKTOP-T1MRV9V,198470,37,2019-09-01 05:39:35.000,0.0,0.0,0.0,495.0,3449.2630,13536.4799,500,0.0,34492630,135364799,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00:00:00.500,,,,,00:00:00.500,0.5,,,00:00:00.500,,0.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
